SKU,EAN,"OLD EAN",stock
KF239241,6931474765789,6931474765789,0
KF239240,6931474765796,6931474765796,10
KF239239,6931474765819,6931474765819,0
KF239238,6931474765802,6931474765802,2
KF239237,6931474738684,6931474738684,0
KF239196,6931474719980,6931474719980,10
KF239195,6931474750273,6931474750273,10
KF239194,6931474755698,6931474755698,10
KF239193,6931474757357,6931474757357,10
KF239192,6931474765499,6931474765499,10
KF239191,6931474765505,6931474765505,0
KF239190,6931474765673,6931474765673,10
KF239022,8809811860405,8809811860405,0
KF239023,8809811860436,8809811860436,7
KF239029,8809811860931,8809811860931,10
KF239024,8809811860412,8809811860412,0
KF239025,8809613768060,8809613768060,10
KF239026,8809685624080,8809685624080,10
KF239027,8809811858532,8809811858532,0
KF239820,0765105273178,0765105273178,10
KF239903,0765105273185,0765105273185,0
KF239904,0765105273192,0765105273192,0
KF239819,0765105273208,0765105273208,10
KF239187,6932172602680,6932172602680,10
KF239186,6932172602697,6932172602697,10
KF239185,6932172602703,6932172602703,10
KF239184,6932172602710,6932172602710,10
KF239183,6932172602727,6932172602727,10
KF239182,6932172602734,6932172602734,0
KF239181,6932172602741,6932172602741,10
KF239180,6932172602758,6932172602758,10
KF239179,6932172602765,6932172602765,10
KF239178,6932172602772,6932172602772,10
KF239177,6932172602789,6932172602789,10
KF239176,6932172602796,6932172602796,10
KF239175,6932172602802,6932172602802,10
KF239174,6932172602819,6932172602819,10
KF239173,6932172602826,6932172602826,10
KF239172,6932172602833,6932172602833,10
KF239171,6932172602840,6932172602840,10
KF239170,6932172602857,6932172602857,10
KF239169,6932172602864,6932172602864,10
KF239168,6932172602871,6932172602871,10
KF239167,6932172602888,6932172602888,10
KF239166,6932172602895,6932172602895,10
KF239165,6932172602901,6932172602901,10
KF239164,6932172602918,6932172602918,10
KF239163,6953156209817,6953156209817,10
KF239162,6953156209800,6953156209800,10
KF239161,6953156209794,6953156209794,10
KF239160,6953156229822,6953156229822,10
KF239159,6953156229839,6953156229839,10
KF239158,6953156230330,6953156230330,10
KF239157,6953156206663,6953156206663,10
KF239156,6953156206656,6953156206656,10
KF239155,6932172600587,6932172600587,10
KF239154,6953156216365,6953156216365,10
KF239153,6953156280359,6953156280359,10
KF239152,6953156275027,6953156275027,10
KF239151,6953156275003,6953156275003,10
KF239150,6932172605773,6932172605773,10
KF239149,6932172605667,6932172605667,10
KF239148,6932172605681,6932172605681,10
KF239147,6932172603816,6932172603816,10
KF239146,6932172603793,6932172603793,10
KF239145,6932172603809,6932172603809,10
KF239144,6932172603939,6932172603939,10
KF239143,6932172603915,6932172603915,10
KF239142,6932172603922,6932172603922,10
KF239141,6932172603878,6932172603878,10
KF239140,6932172603861,6932172603861,10
KF239139,6932172603991,6932172603991,10
KF239672,6932172603984,6932172603984,10
KF239138,6953156206571,6953156206571,10
KF239137,6953156206595,6953156206595,0
KF239136,6953156206601,6953156206601,0
KF239135,6953156208636,6953156208636,10
KF239134,6953156208643,6953156208643,10
KF239133,6953156223226,6953156223226,10
KF239132,6953156208476,6953156208476,10
KF239131,6953156208490,6953156208490,0
KF239130,6953156208438,6953156208438,10
KF239129,6953156208452,6953156208452,10
KF239128,6953156205307,6953156205307,10
KF239127,6953156204973,6953156204973,0
KF239126,6953156204935,6953156204935,10
KF239125,6953156204942,6953156204942,10
KF239124,6953156204959,6953156204959,10
KF239123,6953156203945,6953156203945,10
KF239122,6953156203952,6953156203952,10
KF239121,6953156203983,6953156203983,10
KF239673,6953156222533,6953156222533,4
KF239120,6953156218208,6953156218208,10
KF239119,6953156284739,6953156284739,10
KF239118,6953156284746,6953156284746,10
KF239117,6953156212466,6953156212466,0
KF239116,6932172605568,6932172605568,0
KF239115,6953156216921,6953156216921,10
KF239114,6953156219014,6953156219014,10
KF239113,6953156219021,6953156219021,10
KF239112,6953156219038,6953156219038,0
KF239111,6932172606503,6932172606503,10
KF239110,6932172606510,6932172606510,10
KF239109,6932172606527,6932172606527,6
KF239108,6932172600365,6932172600365,10
KF239107,6932172600372,6932172600372,10
KF239106,6953156226326,6953156226326,10
KF239105,6953156226340,6953156226340,0
KF239104,6953156224858,6953156224858,10
KF239103,6953156224865,6953156224865,3
KF239102,6953156253063,6953156253063,10
KF239101,6953156286702,6953156286702,6
KF239100,6953156257344,6953156257344,10
KF239099,6953156262102,6953156262102,10
KF239773,6953156260580,6953156260580,9
KF239772,6953156260597,6953156260597,10
KF239771,6953156260603,6953156260603,10
KF239098,6953156245679,6953156245679,3
KF239097,6953156245655,6953156245655,10
KF239096,6953156220997,6953156220997,10
KF239095,6953156261372,6953156261372,0
KF239094,6932172602109,6932172602109,10
KF239093,6932172602116,6932172602116,10
KF239092,6932172602437,6932172602437,0
KF239091,6932172602444,6932172602444,0
KF239090,6932172602451,6932172602451,0
KF239089,6932172602468,6932172602468,0
KF239088,6953156208407,6953156208407,0
KF239087,6953156208414,6953156208414,0
KF239086,6953156224414,6953156224414,0
KF239085,6953156224384,6953156224384,0
KF239084,6953156224438,6953156224438,0
KF239083,6953156224377,6953156224377,0
KF239082,6953156224391,6953156224391,0
KF239081,6953156224407,6953156224407,0
KF239080,6953156229914,6953156229914,0
KF239079,6953156229921,6953156229921,10
KF239078,6953156215719,6953156215719,10
KF239077,6953156215726,6953156215726,0
KF239076,6932172604264,6932172604264,10
KF239075,6953156203884,6953156203884,0
KF239074,6953156203891,6953156203891,0
KF239073,6953156203907,6953156203907,0
KF239072,6953156273917,6953156273917,0
KF239071,6953156273924,6953156273924,10
KF239070,6953156229495,6953156229495,0
KF239069,6953156229501,6953156229501,0
KF239068,6953156206700,6953156206700,10
KF239067,6953156207639,6953156207639,10
KF239066,6953156201958,6953156201958,10
KF239065,6953156267558,6953156267558,10
KF239064,6953156267565,6953156267565,0
KF239063,6953156215740,6953156215740,10
KF239062,6953156215733,6953156215733,10
KF239061,6953156297166,6953156297166,10
KF239060,6953156206816,6953156206816,10
KF239059,6932172604622,6932172604622,10
KF239058,6932172604639,6932172604639,0
KF239057,6953156207233,6953156207233,10
KF239056,6953156207240,6953156207240,0
KF239055,6953156207295,6953156207295,0
KF239054,6953156207301,6953156207301,0
KF239053,6953156230057,6953156230057,10
KF239052,6953156230064,6953156230064,0
KF239051,6953156230071,6953156230071,10
KF239050,6953156297845,6953156297845,0
KF239049,6953156297852,6953156297852,10
KF239048,6953156263536,6953156263536,10
KF239047,6932172600334,6932172600334,0
KF239046,6932172606077,6932172606077,10
KF239045,6932172606046,6932172606046,10
KF239044,6953156217027,6953156217027,0
KF239043,6953156217010,6953156217010,0
KF239042,6953156296152,6953156296152,10
KF239041,6953156290488,6953156290488,10
KF239040,6932172604271,6932172604271,0
KF239039,6932172605896,6932172605896,10
KF239038,6953156222991,6953156222991,10
KF239037,6953156223004,6953156223004,10
KF239036,6953156223011,6953156223011,10
KF239035,6932172600501,6932172600501,0
KF239034,6953156220805,6953156220805,4
KF239677,0765105272461,0765105272461,0
KF239676,0765105272478,0765105272478,10
KF239675,0765105272485,0765105272485,10
KF239674,0765105272492,0765105272492,10
KF239689,765105264978,765105264978,10
KF239905,765105269119,765105269119,0
KF239850,0765105273215,0765105273215,0
KF239849,0765105273222,0765105273222,2
KF239848,0765105273239,0765105273239,10
KF239847,0765105273246,0765105273246,0
KF239666,6957303874286,6957303874286,10
KF239665,6957303851256,6957303851256,10
KF239664,6957303833917,6957303833917,10
KF239663,6957303828081,6957303828081,10
KF239662,6957303837014,6957303837014,0
KF239661,6957303855902,6957303855902,10
KF239660,6957303857043,6957303857043,10
KF239659,6957303836338,6957303836338,10
KF239658,6957303836321,6957303836321,0
KF239657,6957303867646,6957303867646,10
KF239656,6957303837564,6957303837564,10
KF239655,6957303861477,6957303861477,0
KF239654,6957303813964,6957303813964,0
KF239653,6957303864683,6957303864683,10
KF239652,6957303837809,6957303837809,10
KF239651,6957303869800,6957303869800,10
KF239650,6957303889105,6957303889105,10
KF239649,6957303887101,6957303887101,10
KF239648,6957303815326,6957303815326,10
KF239647,6957303848164,6957303848164,0
KF239646,6957303859030,6957303859030,0
KF239645,6957303851478,6957303851478,0
KF239644,6957303859740,6957303859740,0
KF239643,6957303828180,6957303828180,10
KF239642,6957303853946,6957303853946,0
KF239641,6957303834853,6957303834853,0
KF239640,6957303857487,6957303857487,0
KF239639,6957303832859,6957303832859,0
KF239638,6957303857470,6957303857470,0
KF239637,6957303833948,6957303833948,0
KF239636,6957303859191,6957303859191,8
KF239635,6957303853205,6957303853205,10
KF239634,6957303837625,6957303837625,10
KF239633,6957303875856,6957303875856,10
KF239632,6957303843541,6957303843541,10
KF239631,6957303843565,6957303843565,10
KF239630,6957303893720,6957303893720,0
KF239629,6957303838189,6957303838189,3
KF239628,6957303838196,6957303838196,0
KF239627,6957303838202,6957303838202,10
KF239626,6957303819348,6957303819348,10
KF239625,6957303842896,6957303842896,10
KF239624,6957303883486,6957303883486,10
KF239623,6957303821587,6957303821587,10
KF239622,6957303865451,6957303865451,10
KF239621,6957303821617,6957303821617,10
KF239620,6957303821624,6957303821624,10
KF239619,6957303821648,6957303821648,0
KF239671,6957303882816,6957303882816,10
KF239618,6957303882830,6957303882830,10
KF239617,6957303814619,6957303814619,10
KF239616,6957303821242,6957303821242,10
KF239615,6957303811731,6957303811731,10
KF239614,6957303828418,6957303828418,5
KF239613,6957303821976,6957303821976,0
KF239612,6957303874958,6957303874958,0
KF239611,6957303885510,6957303885510,6
KF239670,6957303865598,6957303865598,0
KF239669,6957303838431,6957303838431,10
KF239610,6957303821204,6957303821204,10
KF239609,6957303886579,6957303886579,10
KF239608,6957303849642,6957303849642,10
KF239607,6957303833450,6957303833450,10
KF239606,6957303832873,6957303832873,8
KF239605,6957303888931,6957303888931,0
KF239604,6957303817283,6957303817283,10
KF239603,6957303815944,6957303815944,10
KF239602,6957303815951,6957303815951,10
KF239601,6957303815883,6957303815883,10
KF239600,6957303856831,6957303856831,4
KF239599,6957303832835,6957303832835,0
KF239598,6957303855643,6957303855643,10
KF239597,6957303834013,6957303834013,0
KF239596,6957303868131,6957303868131,7
KF239667,6957303815999,6957303815999,0
KF239595,6957303837328,6957303837328,10
KF239594,6957303853632,6957303853632,10
KF239593,6957303885374,6957303885374,10
KF239592,6957303873364,6957303873364,0
KF239591,6957303852093,6957303852093,0
KF239590,6957303874118,6957303874118,10
KF239589,6957303848737,6957303848737,0
KF239588,6957303822775,6957303822775,10
KF239587,6957303888894,6957303888894,10
KF239586,6957303894222,6957303894222,10
KF239585,6957303881345,6957303881345,3
KF239584,6957303873135,6957303873135,10
KF239583,6957303886067,6957303886067,10
KF239582,6957303867707,6957303867707,10
KF239581,6957303863266,6957303863266,0
KF239580,6957303886630,6957303886630,10
KF239579,6957303837588,6957303837588,10
KF239578,6957303829323,6957303829323,0
KF239577,6957303876884,6957303876884,10
KF239576,6957303814459,6957303814459,10
KF239575,6957303863518,6957303863518,10
KF239574,6957303814596,6957303814596,10
KF239573,6957303886524,6957303886524,10
KF239572,6957303855926,6957303855926,10
KF239571,6957303889068,6957303889068,0
KF239570,6957303881949,6957303881949,10
KF239569,6957303858934,6957303858934,7
KF239568,6957303878178,6957303878178,10
KF239567,6957303857227,6957303857227,0
KF239566,6957303814299,6957303814299,10
KF239565,6957303834532,6957303834532,10
KF239564,6957303813353,6957303813353,0
KF239563,6957303878673,6957303878673,10
KF239562,6957303875092,6957303875092,0
KF239561,6957303853243,6957303853243,10
KF239560,6957303886517,6957303886517,10
KF239559,6957303893737,6957303893737,10
KF239558,6957303893744,6957303893744,0
KF239557,6957303893713,6957303893713,0
KF239556,6957303847594,6957303847594,10
KF239668,6957303886531,6957303886531,10
KF239033,6953156224421,6953156224421,0
KF239032,6953156206878,6953156206878,10
KF239031,6953156288287,6953156288287,10
KF239030,6953156278165,6953156278165,0
KF239371,0765105273253,0765105273253,10
KF239372,0765105273260,0765105273260,0
KF239373,0765105273277,0765105273277,10
KF239374,0765105273284,0765105273284,10
KF239375,0765105273291,0765105273291,10
KF239376,0765105273307,0765105273307,10
KF239377,0765105273314,0765105273314,10
KF239378,0765105273321,0765105273321,10
KF239379,0765105273338,0765105273338,10
KF239380,0765105273345,0765105273345,10
KF239381,0765105273352,0765105273352,10
KF239382,0765105273369,0765105273369,10
KF239383,0765105273376,0765105273376,0
KF239384,0765105273383,0765105273383,10
KF239385,0765105273390,0765105273390,10
KF239386,0765105273406,0765105273406,0
KF239387,0765105273413,0765105273413,0
KF239388,0765105273420,0765105273420,0
KF239778,0765105273437,0765105273437,1
KF239777,0765105273444,0765105273444,0
KF239696,0765105273451,0765105273451,0
KF239697,0765105273468,0765105273468,0
KF239698,0765105273475,0765105273475,0
KF239836,0765105273482,0765105273482,10
KF239835,0765105273499,0765105273499,0
KF239834,0765105273505,0765105273505,0
KF239833,0765105273512,0765105273512,0
KF239918,843439117037,843439117037,10
KF239917,843439117075,843439117075,8
KF2310584,0765105273529,0765105273529,0
KF2310585,0765105273536,0765105273536,0
KF239934,0765105273543,0765105273543,10
KF2310110,0765105273550,0765105273550,10
KF2310441,0765105273567,0765105273567,10
KF2310109,0765105273574,0765105273574,10
KF2310539,0765105273598,0765105273598,10
KF2310583,0765105273581,0765105273581,10
KF2310538,0765105273604,0765105273604,10
KF239916,0765105273611,0765105273611,10
KF239915,0765105273628,0765105273628,10
KF239914,0765105273635,0765105273635,5
KF239913,0765105273642,0765105273642,10
KF239910,8809811860061,8809811860061,10
KF239909,8809811858211,8809811858211,10
KF239908,8809811861174,8809811861174,7
KF239912,8809710759114,8809710759114,0
KF239911,8809710759121,8809710759121,0
KF2310112,0765105273659,0765105273659,10
KF2310569,0765105273666,0765105273666,10
KF2310568,0765105273673,0765105273673,0
KF2310064,0765105273680,0765105273680,10
KF239932,0765105273697,0765105273697,10
KF239931,0765105273703,0765105273703,10
KF239930,0765105273710,0765105273710,10
KF239929,0765105273727,0765105273727,10
KF239928,0765105273734,0765105273734,10
KF239927,0765105273741,0765105273741,10
KF239933,6953156278240,6953156278240,10
KF239926,840173703854,840173703854,0
KF239925,8809811860771,8809811860771,10
KF239924,8809811860818,8809811860818,10
KF239923,8809811861082,8809811861082,10
KF239922,8809811861105,8809811861105,10
KF239921,8809811857948,8809811857948,10
KF239920,8809811861747,8809811861747,4
KF239919,8809811860801,8809811860801,10
KF239935,6931474748799,6931474748799,0
KF239936,6902048222182,6902048222182,10
KF239937,6902048245853,6902048245853,10
KF239992,6902048245662,6902048245662,10
KF239965,6902048245334,6902048245334,0
KF239938,6902048246737,6902048246737,10
KF239939,6902048243521,6902048243521,10
KF239940,6902048246553,6902048246553,10
KF239941,6902048246393,6902048246393,10
KF239942,6902048245532,6902048245532,10
KF2310557,0765105273758,0765105273758,0
KF2310556,0765105273765,0765105273765,0
KF2310555,0765105273772,0765105273772,0
KF2310082,0765105273789,0765105273789,10
KF2310081,0765105273796,0765105273796,10
KF2310554,0765105273802,0765105273802,0
KF2310553,0765105273819,0765105273819,0
KF2310080,0765105273826,0765105273826,10
KF2310552,0765105273833,0765105273833,0
KF2310551,0765105273840,0765105273840,0
KF2310079,0765105273857,0765105273857,0
KF2310078,0765105273864,0765105273864,0
KF2310550,0765105273871,0765105273871,0
